"1956-07-15","1961-10-01",156,"FIFA World Cup qualification"
"1956-07-15","1961-10-01",54,"Merdeka Tournament"
"1956-07-15","1961-10-01",52,"Copa América"
"1956-07-15","1961-10-01",35,"FIFA World Cup"
"1956-07-15","1961-10-01",31,"Nordic Championship"
"1956-07-15","1961-10-01",29,"British Home Championship"
"1956-07-15","1961-10-01",24,"UEFA Euro qualification"
"1956-07-15","1961-10-01",22,"CCCF Championship"
"1956-07-15","1961-10-01",16,"Central European International Cup"
"1956-07-15","1961-10-01",12,"AFC Asian Cup"
"1956-07-15","1961-10-01",12,"AFC Asian Cup qualification"
"1961-10-03","1965-09-04",510,"Friendly"
"1961-10-03","1965-09-04",110,"FIFA World Cup qualification"
"1961-10-03","1965-09-04",67,"Merdeka Tournament"
"1961-10-03","1965-09-04",50,"UEFA Euro qualification"
"1961-10-03","1965-09-04",37,"CONCACAF Championship"
"1961-10-03","1965-09-04",32,"FIFA World Cup"
"1961-10-03","1965-09-04",24,"Nordic Championship"
"1961-10-03","1965-09-04",24,"British Home Championship"
"1961-10-03","1965-09-04",22,"African Cup of Nations qualification"
"1961-10-03","1965-09-04",21,"Copa América"
"1961-10-03","1965-09-04",19,"Arab Cup"
"1961-10-03","1965-09-04",12,"African Cup of Nations"
"1961-10-03","1965-09-04",10,"Vietnam Independence Cup"
"1961-10-03","1965-09-04",7,"Windward Islands Tournament"
"1961-10-03","1965-09-04",6,"AFC Asian Cup"
"1961-10-03","1965-09-04",6,"Copa Carlos Dittborn"
"1961-10-03","1965-09-04",6,"South Pacific Games"
"1961-10-03","1965-09-04",6,"AFC Asian Cup qualification"
"1961-10-03","1965-09-04",4,"UEFA Euro"
"1961-10-03","1965-09-04",4,"Copa Juan Pinto Durán"
"1961-10-03","1965-09-04",4,"Copa Paz del Chaco"
"1961-10-03","1965-09-04",4,"Copa Chevallier Boutell"
"1961-10-03","1965-09-04",3,"CONCACAF Championship qualification"
"1961-10-03","1965-09-04",3,"Phillip Seaga Cup"
"1961-10-03","1965-09-04",2,"Copa Oswaldo Cruz"
"1961-10-03","1965-09-04",2,"Copa del Pacífico"
"1961-10-03","1965-09-04",2,"Copa Roca"
"1961-10-03","1965-09-04",2,"Copa Artigas"
"1961-10-03","1965-09-04",1,"Copa Lipton"
"1965-09-05","1968-10-20",462,"Friendly"
"1965-09-05","1968-10-20",92,"Merdeka Tournament"
"1965-09-05","1968-10-20",86,"UEFA Euro qualification"
"1965-09-05","1968-10-20",55,"FIFA World Cup qualification"
"1965-09-05","1968-10-20",38,"African Cup of Nations qualification"
"1965-09-05","1968-10-20",32,"FIFA World Cup"
"1965-09-05","1968-10-20",24,"African Cup of Nations"
"1965-09-05","1968-10-20",21,"Vietnam Independence Cup"
"1965-09-05","1968-10-20",21,"Arab Cup"
"1965-09-05","1968-10-20",19,"Nordic Championship"
"1965-09-05","1968-10-20",19,"Copa América"
"1965-09-05","1968-10-20",18,"British Home Championship"
"1965-09-05","1968-10-20",16,"Windward Islands Tournament"
"1965-09-05","1968-10-20",15,"CONCACAF Championship"
"1965-09-05","1968-10-20",14,"GaNEFo"
"1965-09-05","1968-10-20",14,"AFC Asian Cup qualification"
"1965-09-05","1968-10-20",13,"CONCACAF Championship qualification"
"1965-09-05","1968-10-20",10,"AFC Asian Cup"
"1965-09-05","1968-10-20",10,"South Pacific Games"
"1965-09-05","1968-10-20",5,"Copa Rio Branco"
"1965-09-05","1968-10-20",5,"UEFA Euro"
"1965-09-05","1968-10-20",3,"Copa Artigas"
"1965-09-05","1968-10-20",2,"Copa Oswaldo Cruz"
"1965-09-05","1968-10-20",2,"Copa del Pacífico"
"1965-09-05","1968-10-20",2,"Copa Bernardo O'Higgins"
"1965-09-05","1968-10-20",1,"Copa Newton"
"1965-09-05","1968-10-20",1,"Copa Lipton"
"1968-10-21","1971-08-21",400,"Friendly"
"1968-10-21","1971-08-21",158,"FIFA World Cup qualification"
"1968-10-21","1971-08-21",81,"Merdeka Tournament"
"1968-10-21","1971-08-21",61,"UEFA Euro qualification"
"1968-10-21","1971-08-21",47,"King's Cup"
"1968-10-21","1971-08-21",45,"African Cup of Nations qualification"
"1968-10-21","1971-08-21",32,"FIFA World Cup"
"1968-10-21","1971-08-21",29,"Indonesia Tournament"
"1968-10-21","1971-08-21",18,"British Home Championship"
"1968-10-21","1971-08-21",16,"South Pacific Games"
"1968-10-21","1971-08-21",16,"African Cup of Nations"
"1968-10-21","1971-08-21",15,"Korea Cup"
"1968-10-21","1971-08-21",15,"CONCACAF Championship"
"1968-10-21","1971-08-21",14,"Nordic Championship"
"1968-10-21","1971-08-21",14,"Windward Islands Tournament"
"1968-10-21","1971-08-21",13,"AFC Asian Cup qualification"
"1968-10-21","1971-08-21",6,"Gulf Cup"
"1968-10-21","1971-08-21",6,"Vietnam Independence Cup"
"1968-10-21","1971-08-21",4,"CONCACAF Championship qualification"
"1968-10-21","1971-08-21",4,"Copa Carlos Dittborn"
"1968-10-21","1971-08-21",2,"Copa del Pacífico"
"1968-10-21","1971-08-21",2,"Copa Roca"
"1968-10-21","1971-08-21",2,"Copa Chevallier Boutell"
"1971-08-21","1973-11-14",338,"Friendly"
"1971-08-21","1973-11-14",182,"FIFA World Cup qualification"
"1971-08-21","1973-11-14",58,"Merdeka Tournament"
"1971-08-21","1973-11-14",44,"UEFA Euro qualification"
"1971-08-21","1973-11-14",44,"Palestine Cup"
"1971-08-21","1973-11-14",41,"African Cup of Nations qualification"
"1971-08-21","1973-11-14",37,"Brazil Independence Cup"
"1971-08-21","1973-11-14",28,"CONCACAF Championship qualification"
"1971-08-21","1973-11-14",26,"Korea Cup"
"1971-08-21","1973-11-14",21,"King's Cup"
"1971-08-21","1973-11-14",16,"AFC Asian Cup qualification"
"1971-08-21","1973-11-14",16,"African Cup of Nations"
"1971-08-21","1973-11-14",15,"Vietnam Independence Cup"
"1971-08-21","1973-11-14",15,"CONCACAF Championship"
"1971-08-21","1973-11-14",14,"Windward Islands Tournament"
"1971-08-21","1973-11-14",14,"Indonesia Tournament"
"1971-08-21","1973-11-14",13,"AFC Asian Cup"
"1971-08-21","1973-11-14",12,"Oceania Nations Cup"
"1971-08-21","1973-11-14",12,"British Home Championship"
"1971-08-21","1973-11-14",11,"Nordic Championship"
"1971-08-21","1973-11-14",11,"South Pacific Games"
"1971-08-21","1973-11-14",10,"Gulf Cup"
"1971-08-21","1973-11-14",8,"CECAFA Cup"
"1971-08-21","1973-11-14",4,"UEFA Euro"
"1971-08-21","1973-11-14",3,"Copa Carlos Dittborn"
"1971-08-21","1973-11-14",2,"Copa Juan Pinto Durán"
"1971-08-21","1973-11-14",2,"Copa Ramón Castilla"
"1971-08-21","1973-11-14",1,"Copa Newton"
"1971-08-21","1973-11-14",1,"Copa Lipton"
"1971-08-21","1973-11-14",1,"Balkan Cup"
